1/1,00:00:03,2686,info,period_callbacks.cpp,period_10Hz(),59,X = 680 Y = 1920 Z = 80
1/1,00:00:03,2784,info,period_callbacks.cpp,period_10Hz(),59,X = 683 Y = 1911 Z = 83
1/1,00:00:03,2882,info,period_callbacks.cpp,period_10Hz(),59,X = 678 Y = 1910 Z = 78
1/1,00:00:03,2979,info,period_callbacks.cpp,period_10Hz(),59,X = 677 Y = 1918 Z = 74
1/1,00:00:03,3077,info,period_callbacks.cpp,period_10Hz(),59,X = 669 Y = 1914 Z = 79
1/1,00:00:03,3175,info,period_callbacks.cpp,period_10Hz(),59,X = 672 Y = 1911 Z = 78
1/1,00:00:03,3273,info,period_callbacks.cpp,period_10Hz(),59,X = 656 Y = 1920 Z = 81
1/1,00:00:03,3371,info,period_callbacks.cpp,period_10Hz(),59,X = 672 Y = 1919 Z = 80
1/1,00:00:03,3469,info,period_callbacks.cpp,period_10Hz(),59,X = 661 Y = 1911 Z = 88
1/1,00:00:04,3567,info,period_callbacks.cpp,period_10Hz(),59,X = 671 Y = 1924 Z = 88
1/1,00:00:04,3665,info,period_callbacks.cpp,period_10Hz(),59,X = 645 Y = 1923 Z = 92
1/1,00:00:04,3763,info,period_callbacks.cpp,period_10Hz(),59,X = 647 Y = 1905 Z = 101
1/1,00:00:04,3861,info,period_callbacks.cpp,period_10Hz(),59,X = 714 Y = 1887 Z = 72
1/1,00:00:04,3959,info,period_callbacks.cpp,period_10Hz(),59,X = 701 Y = 1913 Z = 68
1/1,00:00:04,4057,info,period_callbacks.cpp,period_10Hz(),59,X = 819 Y = 1833 Z = -12
1/1,00:00:04,4155,info,period_callbacks.cpp,period_10Hz(),59,X = 893 Y = 1794 Z = -20
1/1,00:00:04,4253,info,period_callbacks.cpp,period_10Hz(),59,X = 960 Y = 1770 Z = -59
1/1,00:00:04,4351,info,period_callbacks.cpp,period_10Hz(),59,X = 1003 Y = 1730 Z = -127
1/1,00:00:04,4449,info,period_callbacks.cpp,period_10Hz(),59,X = 1157 Y = 1609 Z = -219
1/1,00:00:05,4547,info,period_callbacks.cpp,period_10Hz(),59,X = 1270 Y = 1312 Z = -249
1/1,00:00:05,4645,info,period_callbacks.cpp,period_10Hz(),59,X = 1277 Y = 1152 Z = -245
1/1,00:00:05,4743,info,period_callbacks.cpp,period_10Hz(),59,X = 1181 Y = 999 Z = -296
1/1,00:00:05,4841,info,period_callbacks.cpp,period_10Hz(),59,X = 1185 Y = 793 Z = -246
1/1,00:00:05,4939,info,period_callbacks.cpp,period_10Hz(),59,X = 1129 Y = 678 Z = -173
1/1,00:00:05,5037,info,period_callbacks.cpp,period_10Hz(),59,X = 1125 Y = 628 Z = -191
1/1,00:00:05,5135,info,period_callbacks.cpp,period_10Hz(),59,X = 1108 Y = 579 Z = -141
1/1,00:00:05,5233,info,period_callbacks.cpp,period_10Hz(),59,X = 1134 Y = 571 Z = -151
1/1,00:00:05,5330,info,period_callbacks.cpp,period_10Hz(),59,X = 1126 Y = 594 Z = -152
1/1,00:00:05,5428,info,period_callbacks.cpp,period_10Hz(),59,X = 1170 Y = 687 Z = -156
1/1,00:00:06,5526,info,period_callbacks.cpp,period_10Hz(),59,X = 1231 Y = 750 Z = -195
1/1,00:00:06,5624,info,period_callbacks.cpp,period_10Hz(),59,X = 1293 Y = 889 Z = -209
1/1,00:00:06,5722,info,period_callbacks.cpp,period_10Hz(),59,X = 1409 Y = 1016 Z = -182
1/1,00:00:06,5820,info,period_callbacks.cpp,period_10Hz(),59,X = 1487 Y = 1123 Z = -194
1/1,00:00:06,5918,info,period_callbacks.cpp,period_10Hz(),59,X = 1120 Y = 1318 Z = -222
1/1,00:00:06,6016,info,period_callbacks.cpp,period_10Hz(),59,X = 1013 Y = 1597 Z = 9
1/1,00:00:06,6114,info,period_callbacks.cpp,period_10Hz(),59,X = 1029 Y = 1731 Z = -81
1/1,00:00:06,6212,info,period_callbacks.cpp,period_10Hz(),59,X = 784 Y = 1882 Z = -72
1/1,00:00:06,6310,info,period_callbacks.cpp,period_10Hz(),59,X = 659 Y = 1926 Z = 13
1/1,00:00:06,6408,info,period_callbacks.cpp,period_10Hz(),59,X = 735 Y = 1927 Z = 66
1/1,00:00:07,6506,info,period_callbacks.cpp,period_10Hz(),59,X = 657 Y = 1911 Z = 47
1/1,00:00:07,6604,info,period_callbacks.cpp,period_10Hz(),59,X = 661 Y = 1918 Z = 35
1/1,00:00:07,6702,info,period_callbacks.cpp,period_10Hz(),59,X = 655 Y = 1906 Z = -11
1/1,00:00:07,6800,info,period_callbacks.cpp,period_10Hz(),59,X = 838 Y = 1863 Z = -45
1/1,00:00:07,6898,info,period_callbacks.cpp,period_10Hz(),59,X = 1028 Y = 1752 Z = -69
1/1,00:00:07,6996,info,period_callbacks.cpp,period_10Hz(),59,X = 1074 Y = 1674 Z = -115
1/1,00:00:07,7094,info,period_callbacks.cpp,period_10Hz(),59,X = 1176 Y = 1458 Z = -186
1/1,00:00:07,7192,info,period_callbacks.cpp,period_10Hz(),59,X = 1223 Y = 1276 Z = -201
1/1,00:00:07,7290,info,period_callbacks.cpp,period_10Hz(),59,X = 1233 Y = 1135 Z = -220
1/1,00:00:07,7388,info,period_callbacks.cpp,period_10Hz(),59,X = 1197 Y = 1022 Z = -225
1/1,00:00:08,7486,info,period_callbacks.cpp,period_10Hz(),59,X = 1197 Y = 905 Z = -235
1/1,00:00:08,7584,info,period_callbacks.cpp,period_10Hz(),59,X = 1210 Y = 800 Z = -189
1/1,00:00:08,7682,info,period_callbacks.cpp,period_10Hz(),59,X = 1144 Y = 702 Z = -140
1/1,00:00:08,7779,info,period_callbacks.cpp,period_10Hz(),59,X = 1110 Y = 656 Z = -176
1/1,00:00:08,7877,info,period_callbacks.cpp,period_10Hz(),59,X = 1114 Y = 630 Z = -121
1/1,00:00:08,7975,info,period_callbacks.cpp,period_10Hz(),59,X = 1146 Y = 645 Z = -145
1/1,00:00:08,8073,info,period_callbacks.cpp,period_10Hz(),59,X = 1184 Y = 683 Z = -148
1/1,00:00:08,8171,info,period_callbacks.cpp,period_10Hz(),59,X = 1225 Y = 742 Z = -199
1/1,00:00:08,8269,info,period_callbacks.cpp,period_10Hz(),59,X = 1222 Y = 800 Z = -163
1/1,00:00:08,8367,info,period_callbacks.cpp,period_10Hz(),59,X = 1259 Y = 916 Z = -151
1/1,00:00:09,8465,info,period_callbacks.cpp,period_10Hz(),59,X = 1325 Y = 1024 Z = -158
1/1,00:00:09,8563,info,period_callbacks.cpp,period_10Hz(),59,X = 1342 Y = 1083 Z = -206
1/1,00:00:09,8661,info,period_callbacks.cpp,period_10Hz(),59,X = 1269 Y = 1246 Z = -241
1/1,00:00:09,8759,info,period_callbacks.cpp,period_10Hz(),59,X = 1266 Y = 1374 Z = -121
1/1,00:00:09,8857,info,period_callbacks.cpp,period_10Hz(),59,X = 998 Y = 1643 Z = -155
1/1,00:00:09,8955,info,period_callbacks.cpp,period_10Hz(),59,X = 1066 Y = 1723 Z = -108
1/1,00:00:09,9053,info,period_callbacks.cpp,period_10Hz(),59,X = 861 Y = 1807 Z = -54
1/1,00:00:09,9151,info,period_callbacks.cpp,period_10Hz(),59,X = 809 Y = 1886 Z = 0
1/1,00:00:09,9249,info,period_callbacks.cpp,period_10Hz(),59,X = 733 Y = 1903 Z = -17
1/1,00:00:09,9347,info,period_callbacks.cpp,period_10Hz(),59,X = 707 Y = 1904 Z = -26
1/1,00:00:10,9445,info,period_callbacks.cpp,period_10Hz(),59,X = 648 Y = 1926 Z = -18
1/1,00:00:10,9543,info,period_callbacks.cpp,period_10Hz(),59,X = 709 Y = 1895 Z = -1
1/1,00:00:10,9641,info,period_callbacks.cpp,period_10Hz(),59,X = 731 Y = 1898 Z = 7
1/1,00:00:10,9739,info,period_callbacks.cpp,period_10Hz(),59,X = 710 Y = 1904 Z = 8
1/1,00:00:10,9837,info,period_callbacks.cpp,period_10Hz(),59,X = 758 Y = 1879 Z = -46
1/1,00:00:10,9935,info,period_callbacks.cpp,period_10Hz(),59,X = 865 Y = 1823 Z = -87
1/1,00:00:10,10033,info,period_callbacks.cpp,period_10Hz(),59,X = 979 Y = 1742 Z = -98
1/1,00:00:10,10130,info,period_callbacks.cpp,period_10Hz(),59,X = 1070 Y = 1654 Z = -115
1/1,00:00:10,10228,info,period_callbacks.cpp,period_10Hz(),59,X = 1165 Y = 1496 Z = -163
1/1,00:00:10,10326,info,period_callbacks.cpp,period_10Hz(),59,X = 1197 Y = 1335 Z = -201
1/1,00:00:11,10424,info,period_callbacks.cpp,period_10Hz(),59,X = 1218 Y = 1218 Z = -210
1/1,00:00:11,10522,info,period_callbacks.cpp,period_10Hz(),59,X = 1242 Y = 1071 Z = -196
1/1,00:00:11,10620,info,period_callbacks.cpp,period_10Hz(),59,X = 1203 Y = 966 Z = -226
1/1,00:00:11,10718,info,period_callbacks.cpp,period_10Hz(),59,X = 1189 Y = 864 Z = -168
1/1,00:00:11,10816,info,period_callbacks.cpp,period_10Hz(),59,X = 1178 Y = 813 Z = -177
1/1,00:00:11,10914,info,period_callbacks.cpp,period_10Hz(),59,X = 1180 Y = 704 Z = -159
1/1,00:00:11,11012,info,period_callbacks.cpp,period_10Hz(),59,X = 1125 Y = 647 Z = -151
1/1,00:00:11,11110,info,period_callbacks.cpp,period_10Hz(),59,X = 1160 Y = 626 Z = -145
1/1,00:00:11,11208,info,period_callbacks.cpp,period_10Hz(),59,X = 1169 Y = 639 Z = -141
1/1,00:00:11,11306,info,period_callbacks.cpp,period_10Hz(),59,X = 1168 Y = 630 Z = -158
1/1,00:00:12,11404,info,period_callbacks.cpp,period_10Hz(),59,X = 1167 Y = 646 Z = -130
1/1,00:00:12,11502,info,period_callbacks.cpp,period_10Hz(),59,X = 1174 Y = 700 Z = -151
1/1,00:00:12,11600,info,period_callbacks.cpp,period_10Hz(),59,X = 1202 Y = 760 Z = -133
1/1,00:00:12,11698,info,period_callbacks.cpp,period_10Hz(),59,X = 1203 Y = 824 Z = -143
1/1,00:00:12,11796,info,period_callbacks.cpp,period_10Hz(),59,X = 1188 Y = 887 Z = -175
1/1,00:00:12,11894,info,period_callbacks.cpp,period_10Hz(),59,X = 1192 Y = 1001 Z = -161
1/1,00:00:12,11992,info,period_callbacks.cpp,period_10Hz(),59,X = 1067 Y = 1195 Z = -167
1/1,00:00:12,12090,info,period_callbacks.cpp,period_10Hz(),59,X = 1096 Y = 1325 Z = -150
1/1,00:00:12,12188,info,period_callbacks.cpp,period_10Hz(),59,X = 1054 Y = 1487 Z = -133
1/1,00:00:12,12286,info,period_callbacks.cpp,period_10Hz(),59,X = 1123 Y = 1614 Z = -166
1/1,00:00:13,12384,info,period_callbacks.cpp,period_10Hz(),59,X = 1011 Y = 1683 Z = -93
1/1,00:00:13,12482,info,period_callbacks.cpp,period_10Hz(),59,X = 930 Y = 1768 Z = -105
1/1,00:00:13,12579,info,period_callbacks.cpp,period_10Hz(),59,X = 901 Y = 1793 Z = -70
1/1,00:00:13,12677,info,period_callbacks.cpp,period_10Hz(),59,X = 827 Y = 1852 Z = -51
1/1,00:00:13,12775,info,period_callbacks.cpp,period_10Hz(),59,X = 802 Y = 1856 Z = -56
1/1,00:00:13,12873,info,period_callbacks.cpp,period_10Hz(),59,X = 817 Y = 1837 Z = -80
1/1,00:00:13,12971,info,period_callbacks.cpp,period_10Hz(),59,X = 766 Y = 1877 Z = -60
1/1,00:00:13,13069,info,period_callbacks.cpp,period_10Hz(),59,X = 763 Y = 1886 Z = -80
1/1,00:00:13,13167,info,period_callbacks.cpp,period_10Hz(),59,X = 920 Y = 1797 Z = -94
1/1,00:00:13,13265,info,period_callbacks.cpp,period_10Hz(),59,X = 1048 Y = 1681 Z = -131
1/1,00:00:14,13363,info,period_callbacks.cpp,period_10Hz(),59,X = 1111 Y = 1569 Z = -131
1/1,00:00:14,13461,info,period_callbacks.cpp,period_10Hz(),59,X = 1174 Y = 1411 Z = -180
1/1,00:00:14,13559,info,period_callbacks.cpp,period_10Hz(),59,X = 1180 Y = 1239 Z = -222
1/1,00:00:14,13657,info,period_callbacks.cpp,period_10Hz(),59,X = 1233 Y = 1102 Z = -196
1/1,00:00:14,13755,info,period_callbacks.cpp,period_10Hz(),59,X = 1224 Y = 993 Z = -267
1/1,00:00:14,13853,info,period_callbacks.cpp,period_10Hz(),59,X = 1225 Y = 870 Z = -225
1/1,00:00:14,13951,info,period_callbacks.cpp,period_10Hz(),59,X = 1220 Y = 787 Z = -225
1/1,00:00:14,14049,info,period_callbacks.cpp,period_10Hz(),59,X = 1206 Y = 700 Z = -136
1/1,00:00:14,14147,info,period_callbacks.cpp,period_10Hz(),59,X = 1167 Y = 669 Z = -176
1/1,00:00:14,14245,info,period_callbacks.cpp,period_10Hz(),59,X = 1104 Y = 607 Z = -145
1/1,00:00:15,14343,info,period_callbacks.cpp,period_10Hz(),59,X = 1142 Y = 632 Z = -186
1/1,00:00:15,14441,info,period_callbacks.cpp,period_10Hz(),59,X = 1167 Y = 641 Z = -152
1/1,00:00:15,14539,info,period_callbacks.cpp,period_10Hz(),59,X = 1162 Y = 708 Z = -182
1/1,00:00:15,14637,info,period_callbacks.cpp,period_10Hz(),59,X = 1169 Y = 751 Z = -184
1/1,00:00:15,14735,info,period_callbacks.cpp,period_10Hz(),59,X = 1152 Y = 829 Z = -202
1/1,00:00:15,14833,info,period_callbacks.cpp,period_10Hz(),59,X = 1301 Y = 956 Z = -150
1/1,00:00:15,14930,info,period_callbacks.cpp,period_10Hz(),59,X = 1380 Y = 1111 Z = -180
1/1,00:00:15,15028,info,period_callbacks.cpp,period_10Hz(),59,X = 1303 Y = 1202 Z = -198
1/1,00:00:15,15126,info,period_callbacks.cpp,period_10Hz(),59,X = 1207 Y = 1290 Z = -209
1/1,00:00:15,15224,info,period_callbacks.cpp,period_10Hz(),59,X = 1157 Y = 1447 Z = -184
1/1,00:00:16,15322,info,period_callbacks.cpp,period_10Hz(),59,X = 1032 Y = 1598 Z = -111
1/1,00:00:16,15420,info,period_callbacks.cpp,period_10Hz(),59,X = 958 Y = 1730 Z = -117
1/1,00:00:16,15518,info,period_callbacks.cpp,period_10Hz(),59,X = 958 Y = 1760 Z = -96
1/1,00:00:16,15616,info,period_callbacks.cpp,period_10Hz(),59,X = 874 Y = 1803 Z = -95
1/1,00:00:16,15714,info,period_callbacks.cpp,period_10Hz(),59,X = 819 Y = 1841 Z = -48
1/1,00:00:16,15812,info,period_callbacks.cpp,period_10Hz(),59,X = 804 Y = 1857 Z = -53
1/1,00:00:16,15910,info,period_callbacks.cpp,period_10Hz(),59,X = 778 Y = 1865 Z = -74
1/1,00:00:16,16008,info,period_callbacks.cpp,period_10Hz(),59,X = 772 Y = 1869 Z = -57
1/1,00:00:16,16106,info,period_callbacks.cpp,period_10Hz(),59,X = 770 Y = 1873 Z = -54
1/1,00:00:16,16204,info,period_callbacks.cpp,period_10Hz(),59,X = 806 Y = 1859 Z = -77
1/1,00:00:17,16302,info,period_callbacks.cpp,period_10Hz(),59,X = 952 Y = 1787 Z = -98
1/1,00:00:17,16400,info,period_callbacks.cpp,period_10Hz(),59,X = 1048 Y = 1701 Z = -114
1/1,00:00:17,16498,info,period_callbacks.cpp,period_10Hz(),59,X = 1095 Y = 1621 Z = -167
1/1,00:00:17,16596,info,period_callbacks.cpp,period_10Hz(),59,X = 1171 Y = 1455 Z = -178
1/1,00:00:17,16694,info,period_callbacks.cpp,period_10Hz(),59,X = 1230 Y = 1249 Z = -195
1/1,00:00:17,16792,info,period_callbacks.cpp,period_10Hz(),59,X = 1246 Y = 1095 Z = -229
1/1,00:00:17,16890,info,period_callbacks.cpp,period_10Hz(),59,X = 1202 Y = 985 Z = -215
1/1,00:00:17,16988,info,period_callbacks.cpp,period_10Hz(),59,X = 1220 Y = 845 Z = -205
1/1,00:00:17,17086,info,period_callbacks.cpp,period_10Hz(),59,X = 1162 Y = 729 Z = -189
1/1,00:00:17,17184,info,period_callbacks.cpp,period_10Hz(),59,X = 1143 Y = 667 Z = -165
1/1,00:00:18,17282,info,period_callbacks.cpp,period_10Hz(),59,X = 1134 Y = 628 Z = -158
1/1,00:00:18,17379,info,period_callbacks.cpp,period_10Hz(),59,X = 1116 Y = 605 Z = -171
1/1,00:00:18,17477,info,period_callbacks.cpp,period_10Hz(),59,X = 1141 Y = 624 Z = -167
1/1,00:00:18,17575,info,period_callbacks.cpp,period_10Hz(),59,X = 1179 Y = 643 Z = -168
1/1,00:00:18,17673,info,period_callbacks.cpp,period_10Hz(),59,X = 1185 Y = 677 Z = -186
1/1,00:00:18,17771,info,period_callbacks.cpp,period_10Hz(),59,X = 1168 Y = 741 Z = -195
1/1,00:00:18,17869,info,period_callbacks.cpp,period_10Hz(),59,X = 1144 Y = 759 Z = -210
1/1,00:00:18,17967,info,period_callbacks.cpp,period_10Hz(),59,X = 1149 Y = 923 Z = -212
1/1,00:00:18,18065,info,period_callbacks.cpp,period_10Hz(),59,X = 1104 Y = 1083 Z = -252
1/1,00:00:18,18163,info,period_callbacks.cpp,period_10Hz(),59,X = 1066 Y = 1209 Z = -251
1/1,00:00:19,18261,info,period_callbacks.cpp,period_10Hz(),59,X = 1091 Y = 1293 Z = -194
1/1,00:00:19,18359,info,period_callbacks.cpp,period_10Hz(),59,X = 1149 Y = 1513 Z = -207
1/1,00:00:19,18457,info,period_callbacks.cpp,period_10Hz(),59,X = 1140 Y = 1533 Z = -189
1/1,00:00:19,18555,info,period_callbacks.cpp,period_10Hz(),59,X = 962 Y = 1737 Z = -120
1/1,00:00:19,18653,info,period_callbacks.cpp,period_10Hz(),59,X = 949 Y = 1775 Z = -115
1/1,00:00:19,18751,info,period_callbacks.cpp,period_10Hz(),59,X = 881 Y = 1785 Z = -104
1/1,00:00:19,18849,info,period_callbacks.cpp,period_10Hz(),59,X = 837 Y = 1827 Z = -93
1/1,00:00:19,18947,info,period_callbacks.cpp,period_10Hz(),59,X = 885 Y = 1804 Z = -122
1/1,00:00:19,19045,info,period_callbacks.cpp,period_10Hz(),59,X = 837 Y = 1816 Z = -92
1/1,00:00:19,19143,info,period_callbacks.cpp,period_10Hz(),59,X = 847 Y = 1813 Z = -89
1/1,00:00:20,19241,info,period_callbacks.cpp,period_10Hz(),59,X = 860 Y = 1799 Z = -79
1/1,00:00:20,19339,info,period_callbacks.cpp,period_10Hz(),59,X = 871 Y = 1785 Z = -52
1/1,00:00:20,19437,info,period_callbacks.cpp,period_10Hz(),59,X = 971 Y = 1686 Z = -226
1/1,00:00:20,19535,info,period_callbacks.cpp,period_10Hz(),59,X = 885 Y = 1716 Z = -114
1/1,00:00:20,19633,info,period_callbacks.cpp,period_10Hz(),59,X = 821 Y = 1792 Z = -36
1/1,00:00:20,19730,info,period_callbacks.cpp,period_10Hz(),59,X = 842 Y = 1802 Z = -56
1/1,00:00:20,19828,info,period_callbacks.cpp,period_10Hz(),59,X = 880 Y 